config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,64,1,1,11,4,691.343819,0.0,0.0,691.343819,172.83595475,0.0,172.83595475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,12,4,660.91988,0.0,0.0,660.91988,165.22997,0.0,165.22997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,13,4,583.950661,0.0,0.0,583.950661,145.98766525,0.0,145.98766525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,14,4,1072.445622,0.0,0.0,1072.445622,268.1114055,0.0,268.1114055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,15,4,1061.528646,0.0,0.0,1061.528646,265.3821615,0.0,265.3821615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,16,4,978.38841,0.0,0.0,978.38841,244.5971025,0.0,244.5971025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,17,4,629.023023,0.0,0.0,629.023023,157.25575575,0.0,157.25575575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,18,4,545.660106,0.0,0.0,545.660106,136.4150265,0.0,136.4150265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,19,4,769.770789,0.0,0.0,769.770789,192.44269725,0.0,192.44269725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,20,4,732.876048,0.0,0.0,732.876048,183.219012,0.0,183.219012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,21,4,725.159958,0.0,0.0,725.159958,181.2899895,0.0,181.2899895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,22,4,1030.884902,0.0,0.0,1030.884902,257.7212255,0.0,257.7212255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,23,4,919.02865,0.0,0.0,919.02865,229.7571625,0.0,229.7571625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,24,4,735.047758,0.0,0.0,735.047758,183.7619395,0.0,183.7619395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,25,4,929.089189,0.0,0.0,929.089189,232.27229725,0.0,232.27229725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,64,1,1,26,4,906.280553,0.0,0.0,906.280553,226.57013825,0.0,226.57013825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
