workload	optimizer	status	mean_execution_sec	sd_execution_sec	repeats	samples	speedup_vs_dp_cedar	speedup_sd	optimization_setup_sec	protocol	source
pile_uspto_backgrounds	pecan_optimizer	success	890.2178617726507	3.254895034214414	3	20000	1.0297186170342036	0.00914206709083603	3.0795747869997285	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_uspto_backgrounds	dp_optimizer	success	338.41713131899206	0.5640004822477153	3	20000	2.7087101114264303	0.02237463566642242	26.26395659899572	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_uspto_backgrounds	optimizer	optimizer_timeout		0.0	0				300.0	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_europarl	dp_cedar_optimizer	invalid		0.0	0				5.8726071220007725	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_europarl	dj_optimizer	unavailable		0.0	0				2.946139261010103	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_europarl	pecan_optimizer	invalid		0.0	0				2.954359258990735	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_europarl	dp_optimizer	invalid		0.0	0				24.87170474798768	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_europarl	optimizer	optimizer_timeout		0.0	0				300.0	candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_freelaw	dp_cedar_optimizer	invalid		0.0	0					candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_freelaw	dj_optimizer	invalid		0.0	0					candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_freelaw	pecan_optimizer	invalid		0.0	0					candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_freelaw	dp_optimizer	invalid		0.0	0					candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
pile_freelaw	optimizer	invalid		0.0	0					candidate W=8; three round-robin repeats	evaluation/chapter6_experiments/formal_results/dp_20pct_goal_latest.json
