schema_version,position,pipe_id,tag,name,kind,scaling,source_record_index,input_bytes,snapshot_bytes,input_sha256,calls_per_repeat,repeats,rate_records_per_sec,rate_q1_records_per_sec,rate_q3_records_per_sec,latency_ns_per_record,throughput_mib_per_sec
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,4357,39264,19220,d71565ba11b359d9a284df7918f06e082db596af450027db5e95f93ecec5fabd,1,7,1.9224015427487688,1.9100163320350882,1.9229355068553087,520182687.0,0.07198445718239561
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,1289,56448,27603,28243225f1804ba86f3cbdd64edc0f9a906ed7390fe3e2697b37e95a719c07ca,1,7,1.691801004153598,1.6903587068100885,1.692389937691627,591086066.0,0.09107473667379598
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,2720,75912,25227,6984de06d7b6b3234769af5cf6631d8a14812d65f46d4d460ccf64283562c729,1,7,2.2013002913522195,2.1998467485543802,2.202002333763797,454276958.0,0.15936384937012643
1,17,2,word_repeat,FilterPipe_WordRepetitionFilter,filter,per_data,103,328488,110112,88866610d6049cd0cfd9523dc55a97d6d7d403d10786d10070e52dd715de7bee,1,7,0.5330131655435179,0.5324646568324126,0.5331947722681118,1876126266.0,0.16697733757310781
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,3921,2792,1431,8c08c0e89d9f3a973a0f88808d131e03fdb026034dc3ccf0a38d3fb4bdb75e33,2048,7,5074657.931383092,5048115.257321572,5136666.799930058,197.0576171875,13512.082046910851
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,2178,3512,2148,db6f63b741b1514f5a9a3f6523484b6ce7518135e6664cbe0e5046f661f65f6b,2048,7,4049423.530551595,4025277.1832234347,4086988.386193229,246.94873046875003,13562.751235291675
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,3335,4664,3295,fd219d4dfa15a6477ad6fbf3a35b187fa86dd05a65534e1722a6c00ef46a111d,2048,7,3988851.471765437,3975873.7438871115,4011393.1951292143,250.69873046874997,17742.160095514297
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,3696,7088,5724,9a913b09bf302fe938843934131fc785e6d68de57970c35c351f38959ede8d8d,2048,7,3892374.3293351606,3723638.9446830675,3923022.1303893,256.91259765625,26311.063047721498
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,93,9912,8548,58d7916c08e77f078c9a272fcbaf3c23fbde0f9178778924625ef03d67e39d7f,2048,7,4002955.306847634,3888917.169842957,4019725.8317844626,249.8154296875,37839.21528003096
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,4054,13864,6522,78588e0697073f42a298b4b5716a1fe08d9d002c4201de256eca71a3de020b9d,2048,7,3288644.381604788,3203600.1748051643,3480582.5283761965,304.07666015625,43481.603342598704
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,3096,18504,17143,b206f5652409c75be92ce2a23730ab3e292f2cc6b163ee530f49c79e466d6ff9,2048,7,3285990.257552322,2728756.386636746,3483310.2672594246,304.32226562500006,57987.17854094331
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,4435,28160,9325,0a0fb351c4be227f8f53fb9a9b3da56b98494fe3c55ceaffb7df1c0046ad0703,2048,7,3472922.9021290303,3137942.374917603,3561168.2786331037,287.94189453125,93266.97246928548
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,3050,39008,19090,ef84b87dfd6fe8811a27a1d3bfcb9cfcb497bc563456448d0b43dffd9197c7b6,2048,7,2457079.0992309633,2387005.851345189,2552061.489890442,406.98730468749994,91405.62200813429
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,2622,54152,17974,ae5067b3aa81d162d6032ef16cbf4632f1cd2af92383a58d88c7e0442137223b,2048,7,2611292.3091831296,2174051.791215108,2778241.1608175514,382.9521484375,134855.9390324448
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,2720,76000,25253,70645d5b5e279a2938dd5ab13a2aeb66a1998ebd7f8f6477864adb02286e001e,2048,7,2110252.447192169,2084472.3134907954,2295496.2216312597,473.87695312500006,152949.5105615662
1,18,1,sync_text,MapperPipe_sync_text_key,mapper,per_record,103,328576,110138,01ebef11e2cc5ff1a82a54647f0802df9759fd93018a8cead5223ab3a0ceae4e,609,7,1830246.8579259606,1824223.125129365,1858562.4918570193,546.3743842364532,573516.0747431568
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,4320,2760,982,e6e8aa70fae10a1fa3d444a35fb09467fa692f8f22ba2f2539666b720b4e85ef,2048,7,6415336.664212883,6035227.115569603,6431423.536100032,155.87646484375,16886.07138941532
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,412,3400,1296,1a74e8abf53580e198b9d9c4f13232cefc76707d28bf9964db1fc271d7eb17cb,2048,7,6372677.146733381,6252888.811462859,6388670.233150189,156.919921875,20663.35897340154
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,4143,5448,2328,ddf163d8a790aecb1617baa488fd79ba54e852e96ee105b33ce52cb23792cb5d,2048,7,6153698.228407972,5918755.061358372,6210997.2815510165,162.50390624999997,31972.263286940222
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,176,6808,3005,46523f6f1e55d45d9d2bbfde156841c594a4507b80500805c6698b1d3d5f12e4,2048,7,6079063.444288114,5901305.287346648,6091646.439337637,164.4990234375,39469.01696082447
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,977,9448,4321,47d7e89146723b3db0bf2d2848e7721e67ca2f2ce1620b3aee14f901bc25ae4e,2048,7,5930645.044523275,5904868.85973566,6063753.791613527,168.61572265625,53436.979656845004
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,2898,14200,3621,b765f26ef8e8079af8b34eccf45d9ee32ff699a0854c61db2d4bc53b5f25e437,2048,7,6091992.65867291,6035747.985606162,6167203.164968625,164.14990234374997,82498.83246722729
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,3789,19064,9132,8ac79d840ba2136370ad4ce598a09d580e22c7697f90c0d49f7353301aeda339,2048,7,6118236.107750264,6069053.124668497,6159454.3129538335,163.44580078125,111234.71561255553
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,1951,28952,7310,375a3a20f12678e0b56ab93b0156a082cf31fcec5b0c8ca264df291bb966d455,2048,7,6090959.921007863,5979018.956998549,6144041.042137022,164.177734375,168176.14711095777
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,3027,39400,6845,fad98f1949a48804115094cfe401d2499fd6a93937f07ae9cde27dc2c0d7e04f,2048,7,5861661.357398201,5704361.304352753,5883526.312566645,170.60009765625,220250.56598805342
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,4504,55656,9519,9b17af8b34bcf67de23bbeabb461cbd785557b309b0e385b794f2432011c0978,2048,7,5468172.194023993,5200831.218130335,5554697.896644755,182.87646484375,290237.9909807199
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,211,80616,13683,5e266ebd67e3d1c0b9c72904163775bdbd6cd4497b24e66780c06aa710ac098e,2048,7,4094002.126962043,4046124.843831554,4305178.546011787,244.25976562499997,314752.6507064553
1,19,0,extract_text,MapperPipe_extract_output_text,mapper,per_record,103,327176,55095,98aa81526267219813e680dc94e93fd42acf439e3422321d63ecdc8c7b2fa062,1218,7,3116922.998183075,2707102.954260342,3418061.976539421,320.8292282430213,972540.2821097809
