config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,99,4,142.490106,0.0,0.0,142.490106,35.6225265,0.0,35.6225265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,100,4,133.791653,0.0,0.0,133.791653,33.44791325,0.0,33.44791325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,101,4,134.420043,0.0,0.0,134.420043,33.60501075,0.0,33.60501075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,102,4,132.949761,0.0,0.0,132.949761,33.23744025,0.0,33.23744025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,103,4,123.063265,0.0,0.0,123.063265,30.76581625,0.0,30.76581625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,104,4,128.522782,0.0,0.0,128.522782,32.1306955,0.0,32.1306955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,105,4,128.84925,0.0,0.0,128.84925,32.2123125,0.0,32.2123125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,106,4,120.807115,0.0,0.0,120.807115,30.20177875,0.0,30.20177875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,107,4,127.245375,0.0,0.0,127.245375,31.81134375,0.0,31.81134375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,108,4,143.129219,0.0,0.0,143.129219,35.78230475,0.0,35.78230475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,109,4,131.670442,0.0,0.0,131.670442,32.9176105,0.0,32.9176105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,110,4,124.940509,0.0,0.0,124.940509,31.23512725,0.0,31.23512725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,111,4,130.092312,0.0,0.0,130.092312,32.523078,0.0,32.523078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,112,4,129.923451,0.0,0.0,129.923451,32.48086275,0.0,32.48086275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,113,4,128.402743,0.0,0.0,128.402743,32.10068575,0.0,32.10068575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,114,4,128.162583,0.0,0.0,128.162583,32.04064575,0.0,32.04064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,115,4,122.795147,0.0,0.0,122.795147,30.69878675,0.0,30.69878675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,116,4,126.767567,0.0,0.0,126.767567,31.69189175,0.0,31.69189175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,117,4,133.421975,0.0,0.0,133.421975,33.35549375,0.0,33.35549375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
